guid,keys,vals,pairs,total
cpb-aacip-398-00ns1wds.3870,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.79770,1.0,1.0,1.0,1.0
cpb-aacip-151-5m6251g16w.21555,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.54495,0,0,0,0
cpb-aacip-526-dj58c9s78v.5655,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.66690,0,0,0,0
cpb-aacip-526-dj58c9s78v.28800,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.103200,0.0,0.0,0.0,0.0
cpb-aacip-901dfeea4db.1470,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.87045,0,0,0,0
cpb-aacip-526-1j9765bd42.50805,0,0,0,0
cpb-aacip-507-736m03zh49.101745,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.2430,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.60480,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.3570,0,0,0,0
cpb-aacip-507-154dn40c26.105705,0,0,0,0
cpb-aacip-507-ms3jw87c9c.6150,0,0,0,0
cpb-aacip-526-dj58c9s78v.82140,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.104730,0,0,0,0
cpb-aacip-259-m32n9b08.43980,0,0,0,0
cpb-aacip-901dfeea4db.107490,1.0,1.0,1.0,1.0
cpb-aacip-151-nc5s75735d.25440,0,0,0,0
cpb-aacip-398-00ns1wds.39090,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.2100,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52560,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.103695,1.0,0.0,0.0,0.0
cpb-aacip-507-154dn40c26.2055,0,0,0,0
cpb-aacip-526-dj58c9s78v.83865,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.53970,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.10785,0,0,0,0
cpb-aacip-526-sb3ws8js1h.50655,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.2160,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.6390,0,0,0,0
cpb-aacip-507-gm81j9807d.6435,0,0,0,0
cpb-aacip-526-dj58c9s78v.81525,1.0,1.0,1.0,1.0
cpb-aacip-259-3j39316x.57660,0,0,0,0
cpb-aacip-398-00ns1wds.50850,1.0,1.0,1.0,1.0
cpb-aacip-507-7h1dj59628.7755,0,0,0,0
cpb-aacip-526-dj58c9s78v.25485,1.0,0.0,0.0,0.0
cpb-aacip-526-jh3cz33b2z.19200,0,0,0,0
cpb-aacip-398-00ns1wds.50700,1.0,1.0,1.0,1.0
cpb-aacip-507-7h1dj59628.7590,0,0,0,0
cpb-aacip-526-dj58c9s78v.82440,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.104550,0,0,0,0
cpb-aacip-507-ms3jw87c9c.91335,0,0,0,0
cpb-aacip-507-gm81j9807d.55995,0,0,0,0
cpb-aacip-526-1j9765bd42.37890,0,0,0,0
cpb-aacip-398-5370s4sx.86085,0,0,0,0
cpb-aacip-41-10wpzpt5.53115,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54585,0,0,0,0
cpb-aacip-526-jh3cz33b2z.50535,0,0,0,0
cpb-aacip-283-61rfjj43.105270,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48735,1.0,0.0,0.0,0.0
cpb-aacip-526-3r0pr7nr8r.54555,0,0,0,0
cpb-aacip-283-61rfjj43.103680,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.9195,0,0,0,0
cpb-aacip-526-dj58c9s78v.1740,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.50115,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54180,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.11370,0,0,0,0
cpb-aacip-507-736m03zh49.93300,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.95670,0,0,0,0
cpb-aacip-526-sb3ws8js1h.18390,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.51165,0,0,0,0
cpb-aacip-507-862b854459.101775,0,0,0,0
cpb-aacip-526-dj58c9s78v.82185,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.7005,0,0,0,0
cpb-aacip-507-862b854459.47430,0,0,0,0
cpb-aacip-507-6t0gt5g28c.53655,0,0,0,0
cpb-aacip-507-154dn40c26.105780,0,0,0,0
cpb-aacip-526-r20rr1qt55.88860,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.2460,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.4125,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81855,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.79785,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.106005,0,0,0,0
cpb-aacip-901dfeea4db.60495,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.4170,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.39060,1.0,0.0,0.0,0.0
cpb-aacip-507-tq5r786f7w.95085,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.102855,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.1560,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.19275,0,0,0,0
cpb-aacip-507-862b854459.101265,0,0,0,0
cpb-aacip-526-dj58c9s78v.104475,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54540,0,0,0,0
cpb-aacip-526-sb3ws8js1h.32985,1.0,1.0,1.0,1.0
cpb-aacip-526-th8bg2jm3n.7470,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.7260,0,0,0,0
cpb-aacip-526-dj58c9s78v.107190,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.375,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54345,0,0,0,0
cpb-aacip-398-00ns1wds.50625,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.26265,0,0,0,0
cpb-aacip-398-00ns1wds.3045,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50970,1.0,0.0,0.0,0.0
cpb-aacip-507-tq5r786f7w.104160,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.86055,0,0,0,0
cpb-aacip-259-3n20fq7w.42570,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.7365,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.28770,1.0,0.0,0.0,0.0
cpb-aacip-507-7h1dj59628.102525,0,0,0,0
cpb-aacip-507-gm81j9807d.54900,0,0,0,0
cpb-aacip-398-00ns1wds.3495,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48900,0,0,0,0
cpb-aacip-507-736m03zh49.105435,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.6585,0,0,0,0
cpb-aacip-41-10wpzpt5.53100,0,0,0,0
cpb-aacip-526-1j9765bd42.37905,0,0,0,0
cpb-aacip-507-tq5r786f7w.95295,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.79200,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.99780,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.104295,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.225,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.10320,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.10755,0,0,0,0
cpb-aacip-526-jh3cz33b2z.1635,0,0,0,0
cpb-aacip-526-1j9765bd42.15,0,0,0,0
cpb-aacip-526-sb3ws8js1h.36930,1.0,1.0,1.0,1.0
cpb-aacip-151-nc5s75735d.25515,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.50085,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2962962962962963
cpb-aacip-81-902z3f9j.51990,0,0,0,0
cpb-aacip-507-154dn40c26.106095,0,0,0,0
cpb-aacip-507-154dn40c26.87045,0,0,0,0
cpb-aacip-507-gm81j9807d.55845,0,0,0,0
cpb-aacip-526-dj58c9s78v.5940,1.0,0.0,0.0,0.0
cpb-aacip-293-30prr83h.94125,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.4740,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.82275,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.28785,1.0,1.0,1.0,1.0
cpb-aacip-259-3j39316x.57285,0,0,0,0
cpb-aacip-526-dj58c9s78v.78705,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.54405,0,0,0,0
cpb-aacip-398-00ns1wds.49995,1.0,1.0,1.0,1.0
cpb-aacip-398-72p5hz1h.18675,0,0,0,0
cpb-aacip-526-dj58c9s78v.8400,1.0,1.0,1.0,1.0
cpb-aacip-507-7h1dj59628.102750,0,0,0,0
cpb-aacip-507-gm81j9807d.8115,0,0,0,0
cpb-aacip-507-862b854459.101040,0,0,0,0
cpb-aacip-507-rj48p5w80b.51300,0,0,0,0
cpb-aacip-283-61rfjj43.100125,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.107760,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50115,0,0,0,0
cpb-aacip-131-375tb64j.48975,0,0,0,0
cpb-aacip-901dfeea4db.107400,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.135,0,0,0,0
cpb-aacip-526-r20rr1qt55.78465,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.30435,0,0,0,0
cpb-aacip-507-862b854459.101145,0,0,0,0
cpb-aacip-259-3j39316x.57735,0,0,0,0
cpb-aacip-526-jh3cz33b2z.4365,0,0,0,0
cpb-aacip-507-tq5r786f7w.104955,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.50895,0,0,0,0
cpb-aacip-398-87brvczv.1860,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.26325,0,0,0,0
cpb-aacip-526-1j9765bd42.255,0,0,0,0
cpb-aacip-507-gm81j9807d.59115,0,0,0,0
cpb-aacip-901dfeea4db.59100,1.0,0.0,0.0,0.0
cpb-aacip-507-154dn40c26.105975,0,0,0,0
cpb-aacip-398-00ns1wds.2985,1.0,0.0,0.0,0.0
cpb-aacip-398-00ns1wds.51210,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52065,1.0,0.0,0.6875,0.0
cpb-aacip-526-dj58c9s78v.78720,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5700,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.58110,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52545,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81225,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.33105,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.51285,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.53505,0,0,0,0
cpb-aacip-259-3j39316x.35220,0,0,0,0
cpb-aacip-901dfeea4db.1680,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.27900,1.0,0.0,0.0,0.0
cpb-aacip-507-6t0gt5g28c.53775,0,0,0,0
cpb-aacip-901dfeea4db.1920,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54090,0,0,0,0
cpb-aacip-526-dj58c9s78v.25050,1.0,1.0,1.0,1.0
cpb-aacip-507-7h1dj59628.102675,0,0,0,0
cpb-aacip-398-00ns1wds.4860,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54705,0,0,0,0
cpb-aacip-507-154dn40c26.26745,0,0,0,0
cpb-aacip-526-r20rr1qt55.77985,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.6315,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50580,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105270,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.18420,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83370,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.6000,0,0,0,0
cpb-aacip-259-ww76x89q.18945,1.0,1.0,1.0,1.0
cpb-aacip-293-30prr83h.103365,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.52335,0,0,0,0
cpb-aacip-526-jh3cz33b2z.17520,0,0,0,0
cpb-aacip-507-ms3jw87c9c.105030,0,0,0,0
cpb-aacip-259-ww76x89q.19005,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.50700,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83715,1.0,1.0,1.0,1.0
cpb-aacip-151-nc5s75735d.25485,0,0,0,0
cpb-aacip-526-dj58c9s78v.83970,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.104940,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54405,0,0,0,0
cpb-aacip-507-gm81j9807d.59235,0,0,0,0
cpb-aacip-526-jh3cz33b2z.30360,0,0,0,0
cpb-aacip-507-gm81j9807d.55440,0,0,0,0
cpb-aacip-526-sb3ws8js1h.18360,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.104820,0,0,0,0
cpb-aacip-235-5370swqf.33570,0,0,0,0
cpb-aacip-293-30prr83h.103350,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.1515,0,0,0,0
cpb-aacip-901dfeea4db.60855,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.107670,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54150,0,0,0,0
cpb-aacip-283-61rfjj43.102735,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.1785,1.0,1.0,1.0,1.0
cpb-aacip-151-5m6251g16w.21510,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.51060,0,0,0,0
cpb-aacip-526-sb3ws8js1h.51135,1.0,0.0,0.0,0.0
cpb-aacip-259-4j09zj5t.46785,0,0,0,0
cpb-aacip-81-902z3f9j.52470,0,0,0,0
cpb-aacip-398-278sfdms.106845,0,0,0,0
cpb-aacip-507-736m03zh49.105495,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.53385,0,0,0,0
cpb-aacip-398-5370s4sx.86370,0,0,0,0
cpb-aacip-526-dj58c9s78v.82455,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.106275,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54630,0,0,0,0
cpb-aacip-398-72p5hz1h.18645,0,0,0,0
cpb-aacip-507-6t0gt5g28c.53940,0,0,0,0
cpb-aacip-398-00ns1wds.4410,1.0,1.0,1.0,1.0
cpb-aacip-235-5370swqf.33510,0,0,0,0
cpb-aacip-901dfeea4db.58305,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.78000,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.4980,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50550,1.0,1.0,1.0,1.0
cpb-aacip-189-784j16n7.49410,0,0,0,0
cpb-aacip-259-3n20fq7w.42630,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.107655,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.86790,1.0,1.0,1.0,1.0
cpb-aacip-293-30prr83h.94110,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105375,0,0,0,0
cpb-aacip-526-dj58c9s78v.81840,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50190,0,0,0,0
cpb-aacip-398-00ns1wds.49665,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.28095,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.106920,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83895,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.14055,0,0,0,0
cpb-aacip-526-sb3ws8js1h.50490,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54360,0,0,0,0
cpb-aacip-526-dj58c9s78v.1575,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.57720,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.1740,0,0,0,0
cpb-aacip-526-dj58c9s78v.5535,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.25380,1.0,0.0,0.0,0.0
cpb-aacip-526-jh3cz33b2z.50130,0,0,0,0
cpb-aacip-507-154dn40c26.105180,0,0,0,0
cpb-aacip-526-dj58c9s78v.25245,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.88845,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52095,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.3765,1.0,0.0,0.0,0.0
cpb-aacip-41-10wpzpt5.53250,0,0,0,0
cpb-aacip-221-03cz924b.50100,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5970,1.0,1.0,1.0,1.0
cpb-aacip-398-72p5hz1h.1710,0,0,0,0
cpb-aacip-507-gm81j9807d.95745,0,0,0,0
cpb-aacip-526-dj58c9s78v.81825,1.0,1.0,1.0,1.0
cpb-aacip-259-ww76x89q.19080,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.50775,0,0,0,0
cpb-aacip-901dfeea4db.60555,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48825,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.1980,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.79845,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.7365,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.49995,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.56040,0,0,0,0
cpb-aacip-901dfeea4db.87630,1.0,0.0,0.0,0.0
cpb-aacip-901dfeea4db.87555,1.0,0.0,0.0,0.0
cpb-aacip-259-3j39316x.57510,0,0,0,0
cpb-aacip-0515ac167c0.52425,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.51045,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54810,0,0,0,0
cpb-aacip-507-736m03zh49.101805,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.58215,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.54375,0,0,0,0
cpb-aacip-0515ac167c0.53190,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.53490,0,0,0,0
cpb-aacip-221-03cz924b.50175,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.84165,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.10770,0,0,0,0
cpb-aacip-398-00ns1wds.49875,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.18600,1.0,1.0,1.0,1.0
cpb-aacip-259-4x54hm72.49680,0,0,0,0
cpb-aacip-526-dj58c9s78v.1830,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.105450,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.82305,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83280,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.26730,0,0,0,0
cpb-aacip-507-gm81j9807d.55605,0,0,0,0
cpb-aacip-259-4x54hm72.10845,0,0,0,0
cpb-aacip-398-00ns1wds.4290,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.54645,0,0,0,0
cpb-aacip-526-jh3cz33b2z.49845,0,0,0,0
cpb-aacip-398-00ns1wds.51360,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.53640,0,0,0,0
cpb-aacip-901dfeea4db.58245,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50175,0,0,0,0
cpb-aacip-507-7h1dj59628.7770,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.54315,0,0,0,0
cpb-aacip-526-jh3cz33b2z.30225,0,0,0,0
cpb-aacip-259-3n20fq7w.39915,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.51930,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52440,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.107790,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50025,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.60960,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53820,0,0,0,0
cpb-aacip-507-736m03zh49.52365,1.0,0.0,0.0,0.0
cpb-aacip-0515ac167c0.53055,1.0,1.0,1.0,1.0
cpb-aacip-259-4x54hm72.49620,0,0,0,0
cpb-aacip-507-736m03zh49.92010,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.70620,0,0,0,0
cpb-aacip-526-dj58c9s78v.86805,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83610,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50565,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.87120,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.49455,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.51945,0,0,0,0
cpb-aacip-901dfeea4db.1995,1.0,0.0,0.0,0.0
cpb-aacip-507-154dn40c26.1755,0,0,0,0
cpb-aacip-398-72p5hz1h.18825,0,0,0,0
cpb-aacip-901dfeea4db.107475,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.105465,1.0,0.0,0.0,0.0
cpb-aacip-0515ac167c0.52110,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.8610,0,0,0,0
cpb-aacip-259-ww76x89q.19170,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.106350,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.65775,1.0,1.0,1.0,1.0
cpb-aacip-259-ww76x89q.19125,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.78420,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.8385,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.38640,1.0,0.0,0.0,0.0
cpb-aacip-507-ms3jw87c9c.78465,0,0,0,0
cpb-aacip-507-gm81j9807d.8685,0,0,0,0
cpb-aacip-507-6t0gt5g28c.53925,0,0,0,0
cpb-aacip-901dfeea4db.58050,1.0,0.0,0.0,0.0
cpb-aacip-901dfeea4db.2130,1.0,0.0,0.0,0.0
cpb-aacip-398-278sfdms.10425,0,0,0,0
cpb-aacip-398-5370s4sx.86820,0,0,0,0
cpb-aacip-151-nc5s75735d.25665,1.0,1.0,1.0,1.0
cpb-aacip-189-623bk932.50370,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48705,0,0,0,0
cpb-aacip-507-tq5r786f7w.95070,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.99705,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.53310,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54885,0,0,0,0
cpb-aacip-526-jh3cz33b2z.30375,0,0,0,0
cpb-aacip-901dfeea4db.1530,1.0,1.0,1.0,1.0
cpb-aacip-259-m32n9b08.44205,0,0,0,0
cpb-aacip-398-5370s4sx.86265,0,0,0,0
cpb-aacip-526-jh3cz33b2z.50355,0,0,0,0
cpb-aacip-507-154dn40c26.105600,0,0,0,0
cpb-aacip-0515ac167c0.51900,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.6105,0,0,0,0
cpb-aacip-526-dj58c9s78v.2565,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.107520,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.49785,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5595,1.0,0.0,0.0,0.0
cpb-aacip-507-7h1dj59628.7650,0,0,0,0
cpb-aacip-507-tq5r786f7w.104340,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.52410,1.0,1.0,1.0,1.0
cpb-aacip-259-4x54hm72.49800,0,0,0,0
cpb-aacip-901dfeea4db.1335,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.26700,0,0,0,0
cpb-aacip-526-dj58c9s78v.82110,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5805,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1275,1.0,1.0,1.0,1.0
cpb-aacip-189-623bk932.50385,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.49800,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.57690,1.0,0.0,0.0,0.0
cpb-aacip-235-5370swqf.3270,0,0,0,0
cpb-aacip-526-sb3ws8js1h.495,1.0,0.0,0.0,0.0
cpb-aacip-221-03cz924b.50340,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.4920,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105210,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.92025,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.106290,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50790,0,0,0,0
cpb-aacip-507-tq5r786f7w.95280,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.4815,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.53535,0,0,0,0
cpb-aacip-507-6t0gt5g28c.53790,0,0,0,0
cpb-aacip-398-72p5hz1h.18600,0,0,0,0
cpb-aacip-526-dj58c9s78v.78690,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.87000,0,0,0,0
cpb-aacip-81-902z3f9j.52635,0,0,0,0
cpb-aacip-507-gm81j9807d.95685,0,0,0,0
cpb-aacip-526-1j9765bd42.51030,0,0,0,0
cpb-aacip-398-00ns1wds.50100,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.93345,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53940,0,0,0,0
cpb-aacip-526-dj58c9s78v.83955,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.58290,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1260,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52785,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.51975,0,0,0,0
cpb-aacip-398-57np5q9c.28485,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.330,0,0,0,0
cpb-aacip-507-6t0gt5g28c.55440,0,0,0,0
cpb-aacip-398-00ns1wds.3015,1.0,1.0,1.0,1.0
cpb-aacip-259-4x54hm72.16755,0,0,0,0
cpb-aacip-41-10wpzpt5.53955,0,0,0,0
cpb-aacip-398-00ns1wds.51030,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.104265,1.0,1.0,1.0,1.0
cpb-aacip-507-rj48p5w80b.52005,0,0,0,0
cpb-aacip-526-sb3ws8js1h.18525,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.11325,0,0,0,0
cpb-aacip-526-dj58c9s78v.6000,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.104280,0,0,0,0
